Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnBld3Jlc2VhcmNoLm9yZy9pbnRlcm5ldC8yMDE4LzEyLzEwL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFuZC10aGUtZnV0dXJlLW9mLWh1bWFucy_SAQA?oc=5,2018-12-10,Pew Research Center,https://www.pewresearch.org,Artificial Intelligence and the Future of Humans,"Experts say the rise of artificial intelligence will make most people better off over the next decade, but many have concerns about how advances in AI will affect what it means to be human, to be productive and to exercise free will.","Artificial Intelligence and the Future of Humans Experts say the rise of artificial intelligence will make most people better off over the next decade, but many have concerns about how advances in AI will affect what it means to be human, to be productive and to exercise free will.",artificial intelligence future human expert say rise artificial intelligence make people better next decade many concern advance ai affect mean human productive exercise free,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.9081}",Positive
1,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmVudGVycHJpc2V0aW1lcy5jby51ay8yMDE4LzEyLzEwL3RheWxvcmlzbS00LTAtaG93LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWlzLXRyYW5zZm9ybWluZy1rbm93bGVkZ2Utd29yay_SAQA?oc=5,2018-12-10,Enterprise Times,https://www.enterprisetimes.co.uk,Taylorism 4.0: How Artificial Intelligence is Transforming Knowledge Work,MIchael Spath compares Taylorism to the rise of AI and Knowledge Work. His view is that both were influences by technology to increase productivity,Taylorism 4.0: How Artificial Intelligence is Transforming Knowledge Work MIchael Spath compares Taylorism to the rise of AI and Knowledge Work. His view is that both were influences by technology to increase productivity,taylorism artificial intelligence transforming knowledge work michael spath compare taylorism rise ai knowledge work view influence technology increase productivity,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6597}",Positive
2,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5hcnRuZXQuY29tL2FydC13b3JsZC9haWNhbi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1zY29wZS0xNDEyNDAx0gFWaHR0cHM6Ly9uZXdzLmFydG5ldC5jb20vYXJ0LXdvcmxkL2FpY2FuLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXNjb3BlLTE0MTI0MDEvYW1wLXBhZ2U?oc=5,2018-12-07,artnet News,https://news.artnet.com,"At Miami Art Week, Thousands of Works Created by Human Artists—and a Few by Artificial Intelligence, Too",AICAN wants to show that AI artwork can be autonomously creative or genuinely collaborative. But viewers still have a lot to learn.,"At Miami Art Week, Thousands of Works Created by Human Artists—and a Few by Artificial Intelligence, Too AICAN wants to show that AI artwork can be autonomously creative or genuinely collaborative. But viewers still have a lot to learn.",miami art week thousand work created human artistsand artificial intelligence aican want show ai artwork autonomously creative genuinely collaborative viewer still lot learn,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8074}",Positive
3,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDE4LTEyLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLmh0bWzSAQA?oc=5,2018-12-11,Phys.org,https://phys.org,Why artificial intelligence is likely to take more lives,"Artificial neurons for deeply intelligent machines – this is the new artificial intelligence (AI) revolution, led by Geoffrey Hinton and his team since 2012. That year, Hinton, an expert in cognitive science at the University of Toronto and a researcher at Google Brain, demonstrated the striking effectiveness of a deep neural network (DNN) in an image-categorisation task.","Why artificial intelligence is likely to take more lives Artificial neurons for deeply intelligent machines – this is the new artificial intelligence (AI) revolution, led by Geoffrey Hinton and his team since 2012. That year, Hinton, an expert in cognitive science at the University of Toronto and a researcher at Google Brain, demonstrated the striking effectiveness of a deep neural network (DNN) in an image-categorisation task.",artificial intelligence likely take life artificial neuron deeply intelligent machine new artificial intelligence ai revolution led geoffrey hinton team since year hinton expert cognitive science university toronto researcher google brain demonstrated striking effectiveness deep neural network dnn imagecategorisation task,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.8588}",Positive
4,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LnBld3Jlc2VhcmNoLm9yZy9pbnRlcm5ldC8yMDE4LzEyLzEwL2ltcHJvdmVtZW50cy1haGVhZC1ob3ctaHVtYW5zLWFuZC1haS1taWdodC1ldm9sdmUtdG9nZXRoZXItaW4tdGhlLW5leHQtZGVjYWRlL9IBAA?oc=5,2018-12-10,Pew Research Center,https://www.pewresearch.org,3. Improvements ahead: How humans and AI might evolve together in the next decade,Other questions to the experts in this canvassing invited their views on the hopeful things that will occur in the next decade and for examples of,3. Improvements ahead: How humans and AI might evolve together in the next decade Other questions to the experts in this canvassing invited their views on the hopeful things that will occur in the next decade and for examples of,improvement ahead human ai might evolve together next decade question expert canvassing invited view hopeful thing occur next decade example,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.743}",Positive
5,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LmVsb24uZWR1L3UvaW1hZ2luaW5nL3N1cnZleXMveC0yMDE4L9IBAA?oc=5,2018-12-10,Today at Elon,https://www.elon.edu,Survey X: Artificial Intelligence and the Future of Humans | Imagining the Internet,,Survey X: Artificial Intelligence and the Future of Humans | Imagining the Internet nan,survey x artificial intelligence future human imagining internet nan,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}",Positive
6,https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2VkdWNhdGlvbi10b2RheS9mZWF0dXJlcGhpbGlhL3N0b3J5L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWNhbi1kZXNpZ24tY3VycmljdWx1bS10by1wcmVwYXJlLWZvci1mdXR1cmUtam9icy1odG1sLTE0MDQ1NDQtMjAxOC0xMi0wN9IBogFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2FtcC9lZHVjYXRpb24tdG9kYXkvZmVhdHVyZXBoaWxpYS9zdG9yeS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1jYW4tZGVzaWduLWN1cnJpY3VsdW0tdG8tcHJlcGFyZS1mb3ItZnV0dXJlLWpvYnMtaHRtbC0xNDA0NTQ0LTIwMTgtMTItMDc?oc=5,2018-12-07,India Today,https://www.indiatoday.in,How Artificial Intelligence is helping universities design a curriculum for future jobs that don't exist now,"According to the report, 9% of India’s 600 million estimated workforces would be deployed in future jobs that do not exist today. Here&#039;s how Artificial Intelligence and Big Data can help us design the right curriculum.","How Artificial Intelligence is helping universities design a curriculum for future jobs that don't exist now According to the report, 9% of India’s 600 million estimated workforces would be deployed in future jobs that do not exist today. Here&#039;s how Artificial Intelligence and Big Data can help us design the right curriculum.",artificial intelligence helping university design curriculum future job exist according report india million estimated workforce would deployed future job exist today here artificial intelligence big data help u design right curriculum,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8779}",Positive
7,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnRoZWhyZGlnZXN0LmNvbS81LW9mZmljZS1pbnZlbnRpb25zLXRoYXQtd2lsbC1tYWtlLXdvcmstZnVuLWFnYWluL9IBAA?oc=5,2018-12-07,The HR Digest,https://www.thehrdigest.com,5 Office Inventions That Will Make Work Fun Again!,The modern office must continually evolve using newer office inventions to stay relevant. What could the workplace possibly look like in another 50 years to come and what office inventions might play a key role?,5 Office Inventions That Will Make Work Fun Again! The modern office must continually evolve using newer office inventions to stay relevant. What could the workplace possibly look like in another 50 years to come and what office inventions might play a key role?,office invention make work fun modern office must continually evolve using newer office invention stay relevant could workplace possibly look like another year come office invention might play key role,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.802}",Positive
8,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnBld3Jlc2VhcmNoLm9yZy9pbnRlcm5ldC8yMDE4LzEyLzEwL3NvbHV0aW9ucy10by1hZGRyZXNzLWFpcy1hbnRpY2lwYXRlZC1uZWdhdGl2ZS1pbXBhY3RzL9IBAA?oc=5,2018-12-10,Pew Research Center,https://www.pewresearch.org,2. Solutions to address AI's anticipated negative impacts,A number of participants in this canvassing offered solutions to the worrisome potential future spawned by AI. Among them: 1) improving collaboration,2. Solutions to address AI's anticipated negative impacts A number of participants in this canvassing offered solutions to the worrisome potential future spawned by AI. Among them: 1) improving collaboration,solution address ai anticipated negative impact number participant canvassing offered solution worrisome potential future spawned ai among improving collaboration,"{'neg': 0.228, 'neu': 0.463, 'pos': 0.31, 'compound': 0.0772}",Positive
9,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvam9lbWNrZW5kcmljay8yMDE4LzEyLzE5L2hvdy1mYXN0LWlzLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWdyb3dpbmctbG9vay1hdC10aGUta2V5LWJlbGx3ZXRoZXJzL9IBAA?oc=5,2018-12-19,Forbes,https://www.forbes.com,How Fast Is Artificial Intelligence Growing? Look At The Key Bellwethers,"Stanford researchers document AI growth across many indicators, including startups, venture capital, job openings and academic programs.","How Fast Is Artificial Intelligence Growing? Look At The Key Bellwethers Stanford researchers document AI growth across many indicators, including startups, venture capital, job openings and academic programs.",fast artificial intelligence growing look key bellwether stanford researcher document ai growth across many indicator including startup venture capital job opening academic program,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.7506}",Positive
10,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LnB1YmxpY3NlY3RvcmV4ZWN1dGl2ZS5jb20vSW50ZXJ2aWV3cy90aGUtZGV2aWwtaXMtaW4tdGhlLWRhdGHSAQA?oc=5,2018-12-17,Public Sector Executive,https://www.publicsectorexecutive.com,Artificial intelligence: the devil is in the data,,Artificial intelligence: the devil is in the data nan,artificial intelligence devil data nan,"{'neg': 0.419, 'neu': 0.286, 'pos': 0.295, 'compound': -0.3182}",Negative
